Day,Month,Year,S&P500,Open,High,Low,Change %
24,10,2013,3129.41,"3,129.41","3,129.41","3,129.41",0.33%
25,10,2013,3143.16,"3,143.16","3,143.16","3,143.16",0.44%
28,10,2013,3147.36,"3,147.36","3,147.36","3,147.36",0.13%
29,10,2013,3165.11,"3,165.11","3,165.11","3,165.11",0.56%
30,10,2013,3149.93,"3,149.93","3,149.93","3,149.93",-0.48%
31,10,2013,3138.09,"3,138.09","3,138.09","3,138.09",-0.38%
1,11,2013,3147.21,"3,147.21","3,147.21","3,147.21",0.29%
4,11,2013,3158.47,"3,158.47","3,158.47","3,158.47",0.36%
5,11,2013,3149.96,"3,149.96","3,149.96","3,149.96",-0.27%
6,11,2013,3165.13,"3,165.13","3,165.13","3,165.13",0.48%
7,11,2013,3124.12,"3,124.12","3,124.12","3,124.12",-1.30%
8,11,2013,3166.1,"3,166.10","3,166.10","3,166.10",1.34%
11,11,2013,3168.41,"3,168.41","3,168.41","3,168.41",0.07%
12,11,2013,3161.1,"3,161.10","3,161.10","3,161.10",-0.23%
13,11,2013,3187.64,"3,187.64","3,187.64","3,187.64",0.84%
14,11,2013,3203.65,"3,203.65","3,203.65","3,203.65",0.50%
15,11,2013,3217.2,"3,217.20","3,217.20","3,217.20",0.42%
18,11,2013,3205.46,"3,205.46","3,205.46","3,205.46",-0.36%
19,11,2013,3199.51,"3,199.51","3,199.51","3,199.51",-0.19%
20,11,2013,3188.04,"3,188.04","3,188.04","3,188.04",-0.36%
21,11,2013,3214.16,"3,214.16","3,214.16","3,214.16",0.82%
22,11,2013,3230.54,"3,230.54","3,230.54","3,230.54",0.51%
25,11,2013,3226.53,"3,226.53","3,226.53","3,226.53",-0.12%
26,11,2013,3227.36,"3,227.36","3,227.36","3,227.36",0.03%
27,11,2013,3236.14,"3,236.14","3,236.14","3,236.14",0.27%
29,11,2013,3233.72,"3,233.72","3,233.72","3,233.72",-0.07%
2,12,2013,3225.06,"3,225.06","3,225.06","3,225.06",-0.27%
3,12,2013,3214.95,"3,214.95","3,214.95","3,214.95",-0.31%
4,12,2013,3211.59,"3,211.59","3,211.59","3,211.59",-0.10%
5,12,2013,3197.76,"3,197.76","3,197.76","3,197.76",-0.43%
6,12,2013,3233.99,"3,233.99","3,233.99","3,233.99",1.13%
9,12,2013,3239.99,"3,239.99","3,239.99","3,239.99",0.19%
10,12,2013,3229.72,"3,229.72","3,229.72","3,229.72",-0.32%
11,12,2013,3193.52,"3,193.52","3,193.52","3,193.52",-1.12%
12,12,2013,3182.33,"3,182.33","3,182.33","3,182.33",-0.35%
13,12,2013,3182.07,"3,182.07","3,182.07","3,182.07",-0.01%
16,12,2013,3202.22,"3,202.22","3,202.22","3,202.22",0.63%
17,12,2013,3192.33,"3,192.33","3,192.33","3,192.33",-0.31%
18,12,2013,3245.59,"3,245.59","3,245.59","3,245.59",1.67%
19,12,2013,3244.15,"3,244.15","3,244.15","3,244.15",-0.04%
20,12,2013,3259.79,"3,259.79","3,259.79","3,259.79",0.48%
23,12,2013,3277.62,"3,277.62","3,277.62","3,277.62",0.55%
24,12,2013,3287.55,"3,287.55","3,287.55","3,287.55",0.30%
26,12,2013,3303.15,"3,303.15","3,303.15","3,303.15",0.47%
27,12,2013,3302.66,"3,302.66","3,302.66","3,302.66",-0.01%
30,12,2013,3302.3,"3,302.30","3,302.30","3,302.30",-0.01%
31,12,2013,3315.59,"3,315.59","3,315.59","3,315.59",0.40%
2,1,2014,3286.69,"3,286.69","3,286.69","3,286.69",-0.87%
3,1,2014,3285.68,"3,285.68","3,285.68","3,285.68",-0.03%
6,1,2014,3277.48,"3,277.48","3,277.48","3,277.48",-0.25%
7,1,2014,3297.45,"3,297.45","3,297.45","3,297.45",0.61%
8,1,2014,3297.74,"3,297.74","3,297.74","3,297.74",0.01%
9,1,2014,3298.87,"3,298.87","3,298.87","3,298.87",0.03%
10,1,2014,3306.49,"3,306.49","3,306.49","3,306.49",0.23%
13,1,2014,3265.27,"3,265.27","3,265.27","3,265.27",-1.25%
14,1,2014,3300.61,"3,300.61","3,300.61","3,300.61",1.08%
15,1,2014,3317.75,"3,317.75","3,317.75","3,317.75",0.52%
16,1,2014,3313.36,"3,313.36","3,313.36","3,313.36",-0.13%
17,1,2014,3300.51,"3,300.51","3,300.51","3,300.51",-0.39%
21,1,2014,3309.74,"3,309.74","3,309.74","3,309.74",0.28%
22,1,2014,3312.04,"3,312.04","3,312.04","3,312.04",0.07%
23,1,2014,3282.64,"3,282.64","3,282.64","3,282.64",-0.89%
24,1,2014,3214.13,"3,214.13","3,214.13","3,214.13",-2.09%
27,1,2014,3198.57,"3,198.57","3,198.57","3,198.57",-0.48%
28,1,2014,3218.21,"3,218.21","3,218.21","3,218.21",0.61%
29,1,2014,3185.7,"3,185.70","3,185.70","3,185.70",-1.01%
30,1,2014,3221.78,"3,221.78","3,221.78","3,221.78",1.13%
31,1,2014,3200.95,"3,200.95","3,200.95","3,200.95",-0.65%
3,2,2014,3127.87,"3,127.87","3,127.87","3,127.87",-2.28%
4,2,2014,3151.94,"3,151.94","3,151.94","3,151.94",0.77%
5,2,2014,3146.49,"3,146.49","3,146.49","3,146.49",-0.17%
6,2,2014,3187.25,"3,187.25","3,187.25","3,187.25",1.30%
7,2,2014,3229.64,"3,229.64","3,229.64","3,229.64",1.33%
10,2,2014,3234.79,"3,234.79","3,234.79","3,234.79",0.16%
11,2,2014,3270.74,"3,270.74","3,270.74","3,270.74",1.11%
12,2,2014,3271.47,"3,271.47","3,271.47","3,271.47",0.02%
13,2,2014,3290.82,"3,290.82","3,290.82","3,290.82",0.59%
14,2,2014,3306.92,"3,306.92","3,306.92","3,306.92",0.49%
18,2,2014,3311.27,"3,311.27","3,311.27","3,311.27",0.13%
19,2,2014,3289.83,"3,289.83","3,289.83","3,289.83",-0.65%
20,2,2014,3310.27,"3,310.27","3,310.27","3,310.27",0.62%
21,2,2014,3304.36,"3,304.36","3,304.36","3,304.36",-0.18%
24,2,2014,3324.84,"3,324.84","3,324.84","3,324.84",0.62%
25,2,2014,3320.43,"3,320.43","3,320.43","3,320.43",-0.13%
26,2,2014,3321.15,"3,321.15","3,321.15","3,321.15",0.02%
27,2,2014,3338.05,"3,338.05","3,338.05","3,338.05",0.51%
28,2,2014,3347.38,"3,347.38","3,347.38","3,347.38",0.28%
3,3,2014,3322.85,"3,322.85","3,322.85","3,322.85",-0.73%
4,3,2014,3373.64,"3,373.64","3,373.64","3,373.64",1.53%
5,3,2014,3374.1,"3,374.10","3,374.10","3,374.10",0.01%
6,3,2014,3380.49,"3,380.49","3,380.49","3,380.49",0.19%
7,3,2014,3382.57,"3,382.57","3,382.57","3,382.57",0.06%
10,3,2014,3381.22,"3,381.22","3,381.22","3,381.22",-0.04%
11,3,2014,3364.17,"3,364.17","3,364.17","3,364.17",-0.50%
12,3,2014,3366.07,"3,366.07","3,366.07","3,366.07",0.06%
13,3,2014,3327.11,"3,327.11","3,327.11","3,327.11",-1.16%
14,3,2014,3317.81,"3,317.81","3,317.81","3,317.81",-0.28%
17,3,2014,3349.71,"3,349.71","3,349.71","3,349.71",0.96%
18,3,2014,3373.98,"3,373.98","3,373.98","3,373.98",0.72%
19,3,2014,3353.29,"3,353.29","3,353.29","3,353.29",-0.61%
20,3,2014,3373.6,"3,373.60","3,373.60","3,373.60",0.61%
21,3,2014,3363.72,"3,363.72","3,363.72","3,363.72",-0.29%
24,3,2014,3347.36,"3,347.36","3,347.36","3,347.36",-0.49%
25,3,2014,3362.44,"3,362.44","3,362.44","3,362.44",0.45%
26,3,2014,3339,"3,339.00","3,339.00","3,339.00",-0.70%
27,3,2014,3333.23,"3,333.23","3,333.23","3,333.23",-0.17%
28,3,2014,3348.83,"3,348.83","3,348.83","3,348.83",0.47%
31,3,2014,3375.51,"3,375.51","3,375.51","3,375.51",0.80%
1,4,2014,3399.51,"3,399.51","3,399.51","3,399.51",0.71%
2,4,2014,3409.8,"3,409.80","3,409.80","3,409.80",0.30%
3,4,2014,3406,"3,406.00","3,406.00","3,406.00",-0.11%
4,4,2014,3363.41,"3,363.41","3,363.41","3,363.41",-1.25%
7,4,2014,3327.27,"3,327.27","3,327.27","3,327.27",-1.07%
8,4,2014,3340.84,"3,340.84","3,340.84","3,340.84",0.41%
9,4,2014,3377.61,"3,377.61","3,377.61","3,377.61",1.10%
10,4,2014,3307.08,"3,307.08","3,307.08","3,307.08",-2.09%
11,4,2014,3276.04,"3,276.04","3,276.04","3,276.04",-0.94%
14,4,2014,3302.98,"3,302.98","3,302.98","3,302.98",0.82%
15,4,2014,3325.3,"3,325.30","3,325.30","3,325.30",0.68%
16,4,2014,3360.27,"3,360.27","3,360.27","3,360.27",1.05%
17,4,2014,3365,"3,365.00","3,365.00","3,365.00",0.14%
21,4,2014,3377.75,"3,377.75","3,377.75","3,377.75",0.38%
22,4,2014,3391.58,"3,391.58","3,391.58","3,391.58",0.41%
23,4,2014,3384.5,"3,384.50","3,384.50","3,384.50",-0.21%
24,4,2014,3390.4,"3,390.40","3,390.40","3,390.40",0.17%
25,4,2014,3362.95,"3,362.95","3,362.95","3,362.95",-0.81%
28,4,2014,3374.04,"3,374.04","3,374.04","3,374.04",0.33%
29,4,2014,3390.16,"3,390.16","3,390.16","3,390.16",0.48%
30,4,2014,3400.46,"3,400.46","3,400.46","3,400.46",0.30%
1,5,2014,3400.2,"3,400.20","3,400.20","3,400.20",-0.01%
2,5,2014,3395.61,"3,395.61","3,395.61","3,395.61",-0.14%
5,5,2014,3402.23,"3,402.23","3,402.23","3,402.23",0.19%
6,5,2014,3371.72,"3,371.72","3,371.72","3,371.72",-0.90%
7,5,2014,3392.1,"3,392.10","3,392.10","3,392.10",0.60%
8,5,2014,3388.29,"3,388.29","3,388.29","3,388.29",-0.11%
9,5,2014,3394.05,"3,394.05","3,394.05","3,394.05",0.17%
12,5,2014,3427.01,"3,427.01","3,427.01","3,427.01",0.97%
13,5,2014,3429.3,"3,429.30","3,429.30","3,429.30",0.07%
14,5,2014,3413.84,"3,413.84","3,413.84","3,413.84",-0.45%
15,5,2014,3382.52,"3,382.52","3,382.52","3,382.52",-0.92%
16,5,2014,3395.21,"3,395.21","3,395.21","3,395.21",0.38%
19,5,2014,3408.52,"3,408.52","3,408.52","3,408.52",0.39%
20,5,2014,3386.48,"3,386.48","3,386.48","3,386.48",-0.65%
21,5,2014,3414.45,"3,414.45","3,414.45","3,414.45",0.83%
22,5,2014,3422.99,"3,422.99","3,422.99","3,422.99",0.25%
23,5,2014,3437.58,"3,437.58","3,437.58","3,437.58",0.43%
27,5,2014,3458.19,"3,458.19","3,458.19","3,458.19",0.60%
28,5,2014,3454.88,"3,454.88","3,454.88","3,454.88",-0.10%
29,5,2014,3473.86,"3,473.86","3,473.86","3,473.86",0.55%
30,5,2014,3480.29,"3,480.29","3,480.29","3,480.29",0.19%
2,6,2014,3483.14,"3,483.14","3,483.14","3,483.14",0.08%
3,6,2014,3482,"3,482.00","3,482.00","3,482.00",-0.03%
4,6,2014,3489.21,"3,489.21","3,489.21","3,489.21",0.21%
5,6,2014,3512.21,"3,512.21","3,512.21","3,512.21",0.66%
6,6,2014,3528.98,"3,528.98","3,528.98","3,528.98",0.48%
9,6,2014,3532.47,"3,532.47","3,532.47","3,532.47",0.10%
10,6,2014,3531.62,"3,531.62","3,531.62","3,531.62",-0.02%
11,6,2014,3519.52,"3,519.52","3,519.52","3,519.52",-0.34%
12,6,2014,3495.57,"3,495.57","3,495.57","3,495.57",-0.68%
13,6,2014,3506.58,"3,506.58","3,506.58","3,506.58",0.32%
16,6,2014,3509.54,"3,509.54","3,509.54","3,509.54",0.08%
17,6,2014,3517.23,"3,517.23","3,517.23","3,517.23",0.22%
18,6,2014,3544.42,"3,544.42","3,544.42","3,544.42",0.77%
19,6,2014,3549.44,"3,549.44","3,549.44","3,549.44",0.14%
20,6,2014,3555.6,"3,555.60","3,555.60","3,555.60",0.17%
23,6,2014,3555.14,"3,555.14","3,555.14","3,555.14",-0.01%
24,6,2014,3532.57,"3,532.57","3,532.57","3,532.57",-0.63%
25,6,2014,3549.96,"3,549.96","3,549.96","3,549.96",0.49%
26,6,2014,3546.38,"3,546.38","3,546.38","3,546.38",-0.10%
27,6,2014,3553.35,"3,553.35","3,553.35","3,553.35",0.20%
30,6,2014,3552.18,"3,552.18","3,552.18","3,552.18",-0.03%
1,7,2014,3576.55,"3,576.55","3,576.55","3,576.55",0.69%
2,7,2014,3579.11,"3,579.11","3,579.11","3,579.11",0.07%
3,7,2014,3598.73,"3,598.73","3,598.73","3,598.73",0.55%
7,7,2014,3584.75,"3,584.75","3,584.75","3,584.75",-0.39%
8,7,2014,3560.53,"3,560.53","3,560.53","3,560.53",-0.68%
9,7,2014,3577.28,"3,577.28","3,577.28","3,577.28",0.47%
10,7,2014,3562.49,"3,562.49","3,562.49","3,562.49",-0.41%
11,7,2014,3568.08,"3,568.08","3,568.08","3,568.08",0.16%
14,7,2014,3585.37,"3,585.37","3,585.37","3,585.37",0.48%
15,7,2014,3578.46,"3,578.46","3,578.46","3,578.46",-0.19%
16,7,2014,3593.91,"3,593.91","3,593.91","3,593.91",0.43%
17,7,2014,3551.73,"3,551.73","3,551.73","3,551.73",-1.17%
18,7,2014,3588.21,"3,588.21","3,588.21","3,588.21",1.03%
21,7,2014,3579.99,"3,579.99","3,579.99","3,579.99",-0.23%
22,7,2014,3597.95,"3,597.95","3,597.95","3,597.95",0.50%
23,7,2014,3604.3,"3,604.30","3,604.30","3,604.30",0.18%
24,7,2014,3606.1,"3,606.10","3,606.10","3,606.10",0.05%
25,7,2014,3588.68,"3,588.68","3,588.68","3,588.68",-0.48%
28,7,2014,3589.73,"3,589.73","3,589.73","3,589.73",0.03%
29,7,2014,3573.65,"3,573.65","3,573.65","3,573.65",-0.45%
30,7,2014,3574.45,"3,574.45","3,574.45","3,574.45",0.02%
31,7,2014,3503.19,"3,503.19","3,503.19","3,503.19",-1.99%
1,8,2014,3493.18,"3,493.18","3,493.18","3,493.18",-0.29%
4,8,2014,3518.31,"3,518.31","3,518.31","3,518.31",0.72%
5,8,2014,3484.56,"3,484.56","3,484.56","3,484.56",-0.96%
6,8,2014,3485.67,"3,485.67","3,485.67","3,485.67",0.03%
7,8,2014,3467.14,"3,467.14","3,467.14","3,467.14",-0.53%
8,8,2014,3507.21,"3,507.21","3,507.21","3,507.21",1.16%
11,8,2014,3517.53,"3,517.53","3,517.53","3,517.53",0.29%
12,8,2014,3511.96,"3,511.96","3,511.96","3,511.96",-0.16%
13,8,2014,3536.42,"3,536.42","3,536.42","3,536.42",0.70%
14,8,2014,3551.97,"3,551.97","3,551.97","3,551.97",0.44%
15,8,2014,3552.17,"3,552.17","3,552.17","3,552.17",0.01%
18,8,2014,3582.7,"3,582.70","3,582.70","3,582.70",0.86%
19,8,2014,3601.33,"3,601.33","3,601.33","3,601.33",0.52%
20,8,2014,3610.49,"3,610.49","3,610.49","3,610.49",0.25%
21,8,2014,3621.23,"3,621.23","3,621.23","3,621.23",0.30%
22,8,2014,3614.5,"3,614.50","3,614.50","3,614.50",-0.19%
25,8,2014,3631.86,"3,631.86","3,631.86","3,631.86",0.48%
26,8,2014,3635.71,"3,635.71","3,635.71","3,635.71",0.11%
27,8,2014,3636.64,"3,636.64","3,636.64","3,636.64",0.03%
28,8,2014,3630.98,"3,630.98","3,630.98","3,630.98",-0.16%
29,8,2014,3643.34,"3,643.34","3,643.34","3,643.34",0.34%
2,9,2014,3641.52,"3,641.52","3,641.52","3,641.52",-0.05%
3,9,2014,3639.35,"3,639.35","3,639.35","3,639.35",-0.06%
4,9,2014,3633.87,"3,633.87","3,633.87","3,633.87",-0.15%
5,9,2014,3652.26,"3,652.26","3,652.26","3,652.26",0.51%
8,9,2014,3641.66,"3,641.66","3,641.66","3,641.66",-0.29%
9,9,2014,3617.89,"3,617.89","3,617.89","3,617.89",-0.65%
10,9,2014,3631.45,"3,631.45","3,631.45","3,631.45",0.37%
11,9,2014,3635.66,"3,635.66","3,635.66","3,635.66",0.12%
12,9,2014,3614.06,"3,614.06","3,614.06","3,614.06",-0.59%
15,9,2014,3611.52,"3,611.52","3,611.52","3,611.52",-0.07%
16,9,2014,3638.6,"3,638.60","3,638.60","3,638.60",0.75%
17,9,2014,3643.4,"3,643.40","3,643.40","3,643.40",0.13%
18,9,2014,3661.73,"3,661.73","3,661.73","3,661.73",0.50%
19,9,2014,3660.03,"3,660.03","3,660.03","3,660.03",-0.05%
22,9,2014,3630.7,"3,630.70","3,630.70","3,630.70",-0.80%
23,9,2014,3610.1,"3,610.10","3,610.10","3,610.10",-0.57%
24,9,2014,3638.44,"3,638.44","3,638.44","3,638.44",0.79%
25,9,2014,3579.61,"3,579.61","3,579.61","3,579.61",-1.62%
26,9,2014,3610.98,"3,610.98","3,610.98","3,610.98",0.88%
29,9,2014,3602.09,"3,602.09","3,602.09","3,602.09",-0.25%
30,9,2014,3592.25,"3,592.25","3,592.25","3,592.25",-0.27%
1,10,2014,3544.98,"3,544.98","3,544.98","3,544.98",-1.32%
2,10,2014,3545.3,"3,545.30","3,545.30","3,545.30",0.01%
3,10,2014,3584.94,"3,584.94","3,584.94","3,584.94",1.12%
6,10,2014,3579.42,"3,579.42","3,579.42","3,579.42",-0.15%
7,10,2014,3525.29,"3,525.29","3,525.29","3,525.29",-1.51%
8,10,2014,3588.07,"3,588.07","3,588.07","3,588.07",1.78%
9,10,2014,3514.12,"3,514.12","3,514.12","3,514.12",-2.06%
10,10,2014,3474.23,"3,474.23","3,474.23","3,474.23",-1.13%
13,10,2014,3417.01,"3,417.01","3,417.01","3,417.01",-1.65%
14,10,2014,3422.43,"3,422.43","3,422.43","3,422.43",0.16%
15,10,2014,3395.03,"3,395.03","3,395.03","3,395.03",-0.80%
16,10,2014,3395.64,"3,395.64","3,395.64","3,395.64",0.02%
17,10,2014,3439.39,"3,439.39","3,439.39","3,439.39",1.29%
20,10,2014,3470.89,"3,470.89","3,470.89","3,470.89",0.92%
21,10,2014,3538.9,"3,538.90","3,538.90","3,538.90",1.96%
22,10,2014,3513.47,"3,513.47","3,513.47","3,513.47",-0.72%
23,10,2014,3556.7,"3,556.70","3,556.70","3,556.70",1.23%
24,10,2014,3581.82,"3,581.82","3,581.82","3,581.82",0.71%
27,10,2014,3576.47,"3,576.47","3,576.47","3,576.47",-0.15%
28,10,2014,3619.16,"3,619.16","3,619.16","3,619.16",1.19%
29,10,2014,3614.53,"3,614.53","3,614.53","3,614.53",-0.13%
30,10,2014,3637.3,"3,637.30","3,637.30","3,637.30",0.63%
31,10,2014,3679.99,"3,679.99","3,679.99","3,679.99",1.17%
3,11,2014,3679.58,"3,679.58","3,679.58","3,679.58",-0.01%
4,11,2014,3669.18,"3,669.18","3,669.18","3,669.18",-0.28%
5,11,2014,3691.38,"3,691.38","3,691.38","3,691.38",0.60%
6,11,2014,3706.45,"3,706.45","3,706.45","3,706.45",0.41%
7,11,2014,3708.46,"3,708.46","3,708.46","3,708.46",0.05%
10,11,2014,3720.25,"3,720.25","3,720.25","3,720.25",0.32%
11,11,2014,3722.84,"3,722.84","3,722.84","3,722.84",0.07%
12,11,2014,3721.3,"3,721.30","3,721.30","3,721.30",-0.04%
13,11,2014,3723.58,"3,723.58","3,723.58","3,723.58",0.06%
14,11,2014,3724.92,"3,724.92","3,724.92","3,724.92",0.04%
17,11,2014,3727.86,"3,727.86","3,727.86","3,727.86",0.08%
18,11,2014,3747.74,"3,747.74","3,747.74","3,747.74",0.53%
19,11,2014,3742.35,"3,742.35","3,742.35","3,742.35",-0.14%
20,11,2014,3749.87,"3,749.87","3,749.87","3,749.87",0.20%
21,11,2014,3770.03,"3,770.03","3,770.03","3,770.03",0.54%
24,11,2014,3780.88,"3,780.88","3,780.88","3,780.88",0.29%
25,11,2014,3776.94,"3,776.94","3,776.94","3,776.94",-0.10%
26,11,2014,3788.42,"3,788.42","3,788.42","3,788.42",0.30%
28,11,2014,3778.96,"3,778.96","3,778.96","3,778.96",-0.25%
1,12,2014,3753.31,"3,753.31","3,753.31","3,753.31",-0.68%
2,12,2014,3777.47,"3,777.47","3,777.47","3,777.47",0.64%
3,12,2014,3792.69,"3,792.69","3,792.69","3,792.69",0.40%
4,12,2014,3788.34,"3,788.34","3,788.34","3,788.34",-0.11%
5,12,2014,3794.68,"3,794.68","3,794.68","3,794.68",0.17%
8,12,2014,3767.7,"3,767.70","3,767.70","3,767.70",-0.71%
9,12,2014,3766.83,"3,766.83","3,766.83","3,766.83",-0.02%
10,12,2014,3705.51,"3,705.51","3,705.51","3,705.51",-1.63%
11,12,2014,3723.32,"3,723.32","3,723.32","3,723.32",0.48%
12,12,2014,3663.1,"3,663.10","3,663.10","3,663.10",-1.62%
15,12,2014,3639.97,"3,639.97","3,639.97","3,639.97",-0.63%
16,12,2014,3609.06,"3,609.06","3,609.06","3,609.06",-0.85%
17,12,2014,3682.7,"3,682.70","3,682.70","3,682.70",2.04%
18,12,2014,3771.72,"3,771.72","3,771.72","3,771.72",2.42%
19,12,2014,3788.97,"3,788.97","3,788.97","3,788.97",0.46%
22,12,2014,3803.94,"3,803.94","3,803.94","3,803.94",0.40%
23,12,2014,3810.78,"3,810.78","3,810.78","3,810.78",0.18%
24,12,2014,3810.39,"3,810.39","3,810.39","3,810.39",-0.01%
26,12,2014,3823,"3,823.00","3,823.00","3,823.00",0.33%
29,12,2014,3826.95,"3,826.95","3,826.95","3,826.95",0.10%
30,12,2014,3808.69,"3,808.69","3,808.69","3,808.69",-0.48%
31,12,2014,3769.44,"3,769.44","3,769.44","3,769.44",-1.03%
2,1,2015,3768.68,"3,768.68","3,768.68","3,768.68",-0.02%
5,1,2015,3700.03,"3,700.03","3,700.03","3,700.03",-1.82%
6,1,2015,3667.14,"3,667.14","3,667.14","3,667.14",-0.89%
7,1,2015,3710.94,"3,710.94","3,710.94","3,710.94",1.19%
8,1,2015,3777.4,"3,777.40","3,777.40","3,777.40",1.79%
9,1,2015,3745.67,"3,745.67","3,745.67","3,745.67",-0.84%
12,1,2015,3715.36,"3,715.36","3,715.36","3,715.36",-0.81%
13,1,2015,3706.15,"3,706.15","3,706.15","3,706.15",-0.25%
14,1,2015,3684.72,"3,684.72","3,684.72","3,684.72",-0.58%
15,1,2015,3650.74,"3,650.74","3,650.74","3,650.74",-0.92%
16,1,2015,3699.79,"3,699.79","3,699.79","3,699.79",1.34%
20,1,2015,3705.65,"3,705.65","3,705.65","3,705.65",0.16%
21,1,2015,3723.62,"3,723.62","3,723.62","3,723.62",0.49%
22,1,2015,3780.51,"3,780.51","3,780.51","3,780.51",1.53%
23,1,2015,3759.76,"3,759.76","3,759.76","3,759.76",-0.55%
26,1,2015,3769.45,"3,769.45","3,769.45","3,769.45",0.26%
27,1,2015,3718.99,"3,718.99","3,718.99","3,718.99",-1.34%
28,1,2015,3669.1,"3,669.10","3,669.10","3,669.10",-1.34%
29,1,2015,3704.35,"3,704.35","3,704.35","3,704.35",0.96%
30,1,2015,3656.28,"3,656.28","3,656.28","3,656.28",-1.30%
2,2,2015,3703.77,"3,703.77","3,703.77","3,703.77",1.30%
3,2,2015,3757.34,"3,757.34","3,757.34","3,757.34",1.45%
4,2,2015,3742.84,"3,742.84","3,742.84","3,742.84",-0.39%
5,2,2015,3782.11,"3,782.11","3,782.11","3,782.11",1.05%
6,2,2015,3770.2,"3,770.20","3,770.20","3,770.20",-0.32%
9,2,2015,3754.36,"3,754.36","3,754.36","3,754.36",-0.42%
10,2,2015,3794.62,"3,794.62","3,794.62","3,794.62",1.07%
11,2,2015,3795.82,"3,795.82","3,795.82","3,795.82",0.03%
12,2,2015,3833.35,"3,833.35","3,833.35","3,833.35",0.99%
13,2,2015,3849.29,"3,849.29","3,849.29","3,849.29",0.42%
17,2,2015,3856.04,"3,856.04","3,856.04","3,856.04",0.18%
18,2,2015,3855,"3,855.00","3,855.00","3,855.00",-0.03%
19,2,2015,3851.53,"3,851.53","3,851.53","3,851.53",-0.09%
20,2,2015,3875.6,"3,875.60","3,875.60","3,875.60",0.63%
23,2,2015,3874.46,"3,874.46","3,874.46","3,874.46",-0.03%
24,2,2015,3885.27,"3,885.27","3,885.27","3,885.27",0.28%
25,2,2015,3882.95,"3,882.95","3,882.95","3,882.95",-0.06%
26,2,2015,3877.85,"3,877.85","3,877.85","3,877.85",-0.13%
27,2,2015,3866.42,"3,866.42","3,866.42","3,866.42",-0.29%
2,3,2015,3890.32,"3,890.32","3,890.32","3,890.32",0.62%
3,3,2015,3872.71,"3,872.71","3,872.71","3,872.71",-0.45%
4,3,2015,3856.51,"3,856.51","3,856.51","3,856.51",-0.42%
5,3,2015,3861.29,"3,861.29","3,861.29","3,861.29",0.12%
6,3,2015,3807.04,"3,807.04","3,807.04","3,807.04",-1.40%
9,3,2015,3822.42,"3,822.42","3,822.42","3,822.42",0.40%
10,3,2015,3757.83,"3,757.83","3,757.83","3,757.83",-1.69%
11,3,2015,3751.2,"3,751.20","3,751.20","3,751.20",-0.18%
12,3,2015,3799.43,"3,799.43","3,799.43","3,799.43",1.29%
13,3,2015,3776.44,"3,776.44","3,776.44","3,776.44",-0.61%
16,3,2015,3827.62,"3,827.62","3,827.62","3,827.62",1.36%
17,3,2015,3814.91,"3,814.91","3,814.91","3,814.91",-0.33%
18,3,2015,3861.39,"3,861.39","3,861.39","3,861.39",1.22%
19,3,2015,3842.62,"3,842.62","3,842.62","3,842.62",-0.49%
20,3,2015,3877.26,"3,877.26","3,877.26","3,877.26",0.90%
23,3,2015,3870.49,"3,870.49","3,870.49","3,870.49",-0.17%
24,3,2015,3847.05,"3,847.05","3,847.05","3,847.05",-0.61%
25,3,2015,3791.13,"3,791.13","3,791.13","3,791.13",-1.45%
26,3,2015,3782.21,"3,782.21","3,782.21","3,782.21",-0.24%
27,3,2015,3791.9,"3,791.90","3,791.90","3,791.90",0.26%
30,3,2015,3838.65,"3,838.65","3,838.65","3,838.65",1.23%
31,3,2015,3805.27,"3,805.27","3,805.27","3,805.27",-0.87%
1,4,2015,3790.66,"3,790.66","3,790.66","3,790.66",-0.38%
2,4,2015,3804.14,"3,804.14","3,804.14","3,804.14",0.36%
6,4,2015,3829.31,"3,829.31","3,829.31","3,829.31",0.66%
7,4,2015,3821.49,"3,821.49","3,821.49","3,821.49",-0.20%
8,4,2015,3833.2,"3,833.20","3,833.20","3,833.20",0.31%
9,4,2015,3850.29,"3,850.29","3,850.29","3,850.29",0.45%
10,4,2015,3870.31,"3,870.31","3,870.31","3,870.31",0.52%
13,4,2015,3852.93,"3,852.93","3,852.93","3,852.93",-0.45%
14,4,2015,3859.22,"3,859.22","3,859.22","3,859.22",0.16%
15,4,2015,3879.1,"3,879.10","3,879.10","3,879.10",0.51%
16,4,2015,3876.17,"3,876.17","3,876.17","3,876.17",-0.08%
17,4,2015,3832.33,"3,832.33","3,832.33","3,832.33",-1.13%
20,4,2015,3867.82,"3,867.82","3,867.82","3,867.82",0.93%
21,4,2015,3862.15,"3,862.15","3,862.15","3,862.15",-0.15%
22,4,2015,3881.93,"3,881.93","3,881.93","3,881.93",0.51%
23,4,2015,3891.46,"3,891.46","3,891.46","3,891.46",0.25%
24,4,2015,3900.24,"3,900.24","3,900.24","3,900.24",0.23%
27,4,2015,3884.1,"3,884.10","3,884.10","3,884.10",-0.41%
28,4,2015,3895.21,"3,895.21","3,895.21","3,895.21",0.29%
29,4,2015,3880.9,"3,880.90","3,880.90","3,880.90",-0.37%
30,4,2015,3841.78,"3,841.78","3,841.78","3,841.78",-1.01%
1,5,2015,3883.75,"3,883.75","3,883.75","3,883.75",1.09%
4,5,2015,3895.16,"3,895.16","3,895.16","3,895.16",0.29%
