,index.svix2,box_12m,SimpleReturn,ExcessReturns,LowerBound,ExcessReturns_LowerBound
2004-01-05,0.0199948333476434,1.0147739341140614,1.058660512199034,0.04388657808497265,0.02029023569814312,0.02359634238682953
2004-01-06,0.0185352991122036,1.0147937478979832,1.053458755684498,0.03866500778651494,0.01880950565448325,0.019855502132031688
2004-01-07,0.0167816006236606,1.014890206172666,1.0546553851890654,0.03976517901639953,0.017031482116854246,0.022733696899545287
2004-01-08,0.0148293063794316,1.01490018540915,1.0479450844582656,0.03304489904911567,0.01505026579397422,0.017994633255141453
2004-01-12,0.0170614492568492,1.0135372831402099,1.0494663910648225,0.03592910792461268,0.01729241492622149,0.01863669299839119
2004-01-13,0.0180100284227853,1.013505103087306,1.0592925563225772,0.045787453235271336,0.018253255713240324,0.027534197522031012
2004-01-14,0.0179906686289628,1.0135247879723779,1.0415118706435977,0.027987082671219854,0.018233988607650832,0.009753094063569022
2004-01-15,0.0173818347535019,1.0134802427110352,1.0463495428647145,0.03286930015367928,0.01761614610474221,0.015253154048937071
2004-01-20,0.0170255824957044,1.0145620771666377,1.0402715210270732,0.0257094438604355,0.017273510341813802,0.008435933518621697
2004-01-21,0.016378391311851,1.0145618323615484,1.0242153326013839,0.009653500239835466,0.016616890700486015,-0.006963390460650549
2004-01-22,0.0169865540702752,1.0143674256604214,1.0209189293144745,0.0065515036540531035,0.017230607123106607,-0.010679103469053503
2004-01-26,0.0168664202880265,1.0142258342578343,1.011286427724452,-0.002939406533382316,0.017106359187566936,-0.020045765720949252
2004-01-27,0.0177218620290387,1.0141504160727672,1.0262401118832218,0.012089695810454604,0.017972633750333773,-0.005882937939879169
2004-01-28,0.0189054544334461,1.0139640880186283,1.0408248263150432,0.026860738296415,0.019169451863186908,0.007691286433228091
2004-01-29,0.0205089832065084,1.015287460257575,1.0328360314605156,0.01754857120294062,0.020822513472201168,-0.0032739422692605463
2004-02-02,0.0202717164648984,1.0149842962307254,1.0476983246128642,0.03271402838213877,0.02057547386951371,0.01213855451262506
2004-02-03,0.021243300583928,1.014804548163886,1.0503155726521307,0.035511024488244614,0.02155779805058267,0.013953226437661944
2004-02-04,0.021593146919187,1.0147603364639959,1.056243508827994,0.04148317236399812,0.021911869033030697,0.019571303330967425
2004-02-05,0.0221810981076532,1.0148708047563453,1.0659584082793574,0.051087603523012115,0.02251094888689345,0.028576654636118665
2004-02-09,0.0208401287171339,1.0146203975515757,1.054824926961511,0.04020452940993535,0.021144819684004407,0.019059709725930945
2004-02-10,0.020519053944242,1.0148918676730616,1.0405485622501178,0.025656694577056216,0.020824620980356066,0.00483207359670015
2004-02-11,0.0197710827719789,1.0144339121274708,1.0339016721945826,0.019467760067111817,0.020056456843374596,-0.0005886967762627794
2004-02-12,0.0200332623161989,1.0144570561559907,1.04616746664815,0.03171041049215928,0.02032288431449188,0.0113875261776674
2004-02-17,0.0198314594460794,1.0143364104409882,1.0461110294816722,0.031774619040684016,0.020115771388342207,0.011658847652341809
2004-02-18,0.0201577780660659,1.0142599205051082,1.042480595926447,0.02822067542133877,0.020445226378847613,0.007775449042491157
2004-02-19,0.020604090927187,1.0144140700675026,1.0475389256011018,0.03312485553359923,0.020901079737488667,0.012223775796110562
2004-02-23,0.0211299770214635,1.0140888411976183,1.037835563852444,0.02374672265482558,0.02142767391222822,0.0023190487425973592
2004-02-24,0.0215152074686779,1.0137849098609992,1.0453958861898534,0.03161097632885412,0.021811792664274323,0.0097991836645798
2004-02-25,0.0206647714754021,1.0136828293082578,1.0494285939125796,0.03574576460432177,0.020947524016194183,0.014798240588127589
2004-02-26,0.0210487424059162,1.0136838738238143,1.058048230865308,0.044364357041493774,0.021336770741148727,0.023027586300345047
2004-03-01,0.0200573417590591,1.0137093470640046,1.0412124987023772,0.02750315163837258,0.020332314818415395,0.007170836819957185
2004-03-02,0.0199897021668836,1.013885599099708,1.0533547994082326,0.03946920030852463,0.02026727115729551,0.019201929151229122
2004-03-03,0.0200740339378452,1.0141884718298726,1.0512927439532944,0.03710427212342182,0.02035885380288422,0.0167454183205376
2004-03-04,0.0195421584834125,1.0142477347285983,1.0481348711554446,0.033887136426846265,0.019820589973508388,0.014066546453337877
2004-03-05,0.0199498910726865,1.0130725576286543,1.0564108326778292,0.04333827504917487,0.020210687173419572,0.023127587875755296
2004-03-08,0.0209372613075912,1.0131721567367271,1.0680782071285988,0.054906050391871686,0.021213050195172604,0.03369300019669908
2004-03-09,0.021667950867117,1.0129662407341804,1.069131494502797,0.056165253768616585,0.021948902734276434,0.03421635103434015
2004-03-10,0.0228474287750489,1.0130341172583748,1.0739574157613287,0.06092329850295397,0.023145224840755253,0.03777807366219872
2004-03-11,0.0243948563905156,1.013204371564199,1.092583892011059,0.07937952044686014,0.02471697513855124,0.0546625453083089
2004-03-12,0.0225550765094748,1.013234786367195,1.0709549604219282,0.057720174054733064,0.022853588128573438,0.03486658592615963
2004-03-15,0.0249468003929913,1.0131651984525016,1.0926581499153454,0.07949295146284374,0.025275229970919976,0.05421772149192376
2004-03-16,0.0250963432656594,1.013278498349492,1.0783739983794003,0.06509550002990827,0.025429585018290745,0.03966591501161752
2004-03-17,0.02350411606823,1.0130211071501378,1.0572369299221356,0.04421582277199776,0.0238101656820237,0.02040565708997406
